text,tweet_id
"Hoy Colombia 🇨🇴 por fin puede ganar unas elecciones, las veces pasadas las han ganado unas ratas que tienen en la miseria a millones de compatriotas, pensemos en todos los que habitan este territorio!! #ColombiaConPetro",1530914916458184705
Me estoy a listando para poder ir a votar . (Primera vez)... Vamos colombianos por la patria. #ColombiaConPetro,1530928813651140608
#MiVotoEsSecretosky  Te amo Colombia 🇨🇴 y por eso voy a votar Por #PetroPresidenteEnPrimera #ColombiaConPetro,1530945802377564163
"Soy paisa, y que orgullo me dio ver tanta juventud, todos con ganas de cambio, no lo pronunciaban, pero sus ojos lo gritaban!!  #ColombiaConPetro",1530957114788696064
"Cumplido el deber,  Voté !!  La cita con la democracia se cumplió! #ColombiaConPetro",1530977972009803776
Deber cumplido Por el cambio en primera  #GustavoPetro espero este sea el comienzo de nuevas oportunidades para los Jóvenes de combatir la corrupción. #ColombiaConPetro  #YoVotoPetroPresidente  #CambioEnPrimera  #Secretosky,1530979451969871874
#ColombiaConPetro Para que se vaya la gorda asquerosa de Marbelle.,1530987130100625409
"#ColombiaConPetro Mientras Duque necesita una alfombra roja y un montón de protocolos para ir a votar por Fico, Petro sale fresco a la calle como cualquier ciudadano. Recordemos que se suponía que el gobierno de Duque sería austero, ahí la austeridad.",1530997302856384513
Desde muy temprano apoyando a Marbelle en su sueño de irse del país. 😌😌 #ColombiaConPetro #PetroPresidenteEnPrimera,1531001063435816960
"#ColombiaConPetro, PETRO Y FRANCIA ME REPRESENTAN.",1531007722786783234
"Apenas se cerraron las votaciones, y la verdad, es que no recuerdo tener esta sensación de incertidumbre ante los resultados de una elección. Solo confío en que @petrogustavo ganará ampliamente y deseo que no haya una 2ª vuelta. #ColombiaConPetro #YoVotoPetroPresidente",1531018219875622912
#ColombiaConPetro ya va de primero Petro #alejoygioelecciones me estoy comiendo las uñas,1531024736309977093
#ColombiaConPetro que paso con los de fico que ya están de terceros en votaciones y por Twitter como que ya tampoco aparecen 🤣🥺,1531029105700913153
"Entender que un voto transciende tu ""representatividad INDIVIDUAL"" y que se trata de un asunto de país, de la vida de 50 millones de personas es entender que votar en blanco es un acto egoísta. #ColombiaDecide",1530710647834660864
#ColombiaDecide 10 años en Australia y nunca había visto tanta gente votando.,1530763570446991361
"Hay 6402 personas que hoy no podría ejercer su derecho al voto, así que, usted que si puede tome una buena decisión. #ColombiaDecide  #ColombiaElige  #ColombiaVota2022",1530886629573165059
"Llegó el día de votar, voten que está en juego el futuro del país 🇨🇴 #ColombiaDecide",1530909023926616064
"Todos los ciudadanos deben garantizar la transparencia electoral. En Marymount, fue descubierta una persona con tarjetones marcados por el Pacto Histórico!!!! TODOS PENDIENTES 👀👀👀👀👀 #ColombiaDecide",1530940421064499204
#Colombia Nunca olvides q @petrogustavo  fue asesor de Chávez quien llevó a la ruina a Venezuela  Dios los bendiga y no caigan en brazos de la miseria y muerte q es el socialismo  #ColombiaDecide  #EleccionesColombia2022  #ColombiaVota,1530951425987325952
"Muchos analistas políticos de Colombia, no aceptan que Petro sea el próximo presidente.   #ColombiaDecide",1530951317736374273
"Señores de #Barranquilla el sol no derrite, necesitamos que salgan de manera masiva y demuestren en las urnas el acompañamiento que vi hacia @petrogustavo  #ColombiaDecide #PetroPresidenteEnPrimera",1530957375364120579
"Los que salgan a votar, salgan ya, por lo menos en el puesto d Niza, localidad Suba, hay filas larguísimas!!! #ColombiaDecide",1530959855967776771
"¡Esta es mi primera vez votando en elecciones presidencialeeeees, AHHHHHHH! #ColombiaVota2022 #ColombiaDecide",1530994544887705600
"A votar por Colombia, por la paz y la justicia social, #ColombiaDecide",1530997162196205569
"Primer reporte y va ganando maleFICO, hijueputa, hijueputa y mil veces HIJUEPUTA #votacionescolombia2022 #ColombiaDecide #Colombia",1531021794576146433
Ya se puede decir que sacaron a Fico de la 2 vuelta? #ColombiaDecide,1531028318975295488
"Lo que realmente me emociona es, que Marbelle esta más cerca de irse del país 🤩  #EleccionesColombia #alejoygioelecciones #ColombiaDecide #Elecciones2022 es",1531039476360806402
"Lo que hizo fue tener 2 opciones y mientras atacaban al de derecha, Rodolfo Hernandez calladito fue llegando. Lo ha hecho otra vez el uribismo no ha muerto. Puede que hoy no tengan un candidato abiertamente uribista pero solo Petro puede enterrarlos. #ColombiaDecide",1531039918612434946
Me declaro en tusa electoral 😔 #ColombiaDecide,1531045157231017984
Quién votó por Ingrid y Luis Pérez ombeeeee #EleccionesColombia2022 #ColombiaDecide,1531045846321618948
Q tristeza los q llevaron a Rodolfo. Segunda vuelta q pueblo tan ignorante #ASegundaPasan #ColombiaDecide,1531051155341680642
"Una vez más el electorado en América Latina se pronuncia en las comicios #ColombiaDecide:castigo a los partidos tradicionales especialmente los de centro,los propios políticos critican a los políticos como recurso de campaña y,se polariza la segunda vuelta con #Hernández y #Petro",1531053942473474049
#ColombiaDecide que se le note lo Petrista a @juanrobertovarg jajajajjaja,1531055327298347011
"@JulietaUribeMar @AvilaJoul @luispradaq @CholoValderrama Claro, fue una valiente prócer q murio por la libertad, pero eso pertenece a otra situacion histórica.    Hoy nos jugamos una estabilidad economica, un fragil equilibrio entre progresar o un estancamiento que traiga hambre a nuestras casas!  #HoyGana la union! #PetroEsUnPeligro",1530936148821958659
"#hoygana las madres de soacha, los soñadores, los trabajadores, hoy gana colombia",1531014742743072769
"@vanedelatorre @CastilloMarelen Habla de su orgullo por la representación de la mujer, pero de @FranciaMarquezM ni una mención hace. acaso ella no merece más mérito por su trabajo y tenacidad real #hoyganapetro #HoyGana #EleccionesColombia2022 #FranciaMarquezVicepresidenta",1531051774207004673
@ser_irreverente Estamos igual #PetroYFranciaSonElCambio  no podemos dejar que la mafia nos gobierne más,1530858754832572416
"Muchas personas se inscribieron para ser testigos electorales, hoy llegamos pocos y estamos escasos para cubrir el escrutinio, falta más compromiso de la gente. #ElCambioEnPrimera #PetroPresidenteEnPrimera #PetroYFranciaSonElCambio, el cambio también nos toca hacerlo a nosotros.",1530970424217059329
Esto me está doliendo más que cuando mi ex me puso los cuernos 😥😭💔 #PetroYFranciaSonElCambio,1531044072432992256
"@intiasprilla Y #PetroNuncaSeraPresidente indultado, empuño armas, tiene manchadas las manos de sangre, Uribe no es candidato chirrete.",1530873903928729600
"El tarjetón más triste que he visto en mi país, nadie digno... Ningún candidato que pueda hacer algo bueno con todo lo que conlleva ser presidente. #PetroNuncaSeráPresidente",1530947145754451969
@Nickmm47 Y más cuándo la #SegundaVuelta cae en puente otra vez. Much@s prefieren vacacionar que ir a votar,1531072329706524673
"“Lo que se disputa hoy es el cambio. Duque y su proyecto político ha sido derrotado. Lo que nos dice hoy la  votaciónes es que se acaba una era.  Pero ojo: hay cambios que son al vacío, que no son cambios, son suicidios” @petrogustavo    #SegundaVuelta",1531077853319766020
"""Ni la corrupción, ni el hambre, ni la violencia, ni la ignorancia  se combaten con frases en tik tok"". @petrogustavo  #segundavuelta",1531081517224558592
Un adelanto es: Antes de la votación de segunda vuelta Rodolfito va a salir a pedir perdón a las mujeres ! Solo para ganar votos !   #SegundaVuelta #EsElMomentoDe #EleccionesColombia,1531098546404999168
"Somos como pendejos subiéndole el ánimo a Uribe, haciéndole creer que tiene más poder que el que tiene en verdad.  Debe estar feliz leyéndonos  #SegundaVuelta #PatriaBoba",1531111141841469440
"Con Tik Tok como su único recurso, Rodolfo hoy queda en #SegundaVuelta con Gustavo Petro. Un tipo q admira a Hitler, q no sabe que es Vinchada, q dice q todas las mujeres q juegan fútbol son putas y q las venezolanas son máquinas de hacer niños pobres. Me duele Colombia-",1531126749303545857
Como carajos puede pasar alguien que ni siquiera conoce su propio país.  #SegundaVuelta #PetroPresidente2022,1531158924908535809
"Para petro y su pacto, el cambio no fué en primera, ni en segunda. #noalasmaquinariaspoliticas #SegundaVuelta #TodosConRodolfoHernandez",1531311290026807297
"@QuinteroCalle Donde está el Quintero que iba a destrozar en urnas al Uribismo en Antioquia? ... Les salió el tiro por la culata y como era de esperarse, en urnas quedó demostrado que en esta tierra no son ni serán bienvenidos!  Ahora prepárense para la #SegundaVuelta y para perder de nuevo.",1531386842070798337
@gusgomez1701 @6AMCaracol #LaPrimeraVueltaFue Una verdadera sorpresa en dónde quedó demostrado que la gente no se queda con nada ajeno,1531246527104049153
"#LaPrimeraVueltaFue  David Bushnell tituló su libro: Colombia, una nación a pesar de sí misma. ¿Estará llegando el punto de insostenibilidad de esa afirmación?",1531279299197775873
RH es un Trump + Mújica + Bukele  GP es un Correa + Maduro + AMLO  #LaPrimeraVueltaFue,1531392858611146752
#MiCandidatoEs @WRadioColombia El que tiene coherencia y un verdadero plan de gobierno. Gustavo Petro 👍🇨🇴🇨🇴🇨🇴,1531578437286219777
"#MiCandidatoEs el diferente, el frentero. NO quiero candidatos que deseen perpetuarse en el poder.",1531583213839212545
@JuanPabloCalvas #MiCandidatoEs el que está recogiendo millones de votos y no el que está mendigando cientos.,1531616316226179073
Gustavo Petro porque es el candidato más idóneo y conoce a Colombia y sabe lo que necesita y lo más importante: porque le creo. #MiCandidatoEs,1531617313941749760
@WRadioColombia #MiCandidatoEs  PETRO    Para  un futuro  sin  odios,1531619744385744897
"#MiCandidatoEs El verdadero anti corrupción, el mejor programa de gobierno y con la mejor fórmula vice presidencial. Por eso en #LaPrimeraVueltaFue el ganador.  #PetroPresidente2022 🇨🇴❤️",1531622652477054977
#MiCandidatoEs ninguno porqué en la mesa de votación en corferias me refundieron mi cédula el domingo,1531629299119403008
#MiCandidatoEs el que realmente a puesto el pecho contra la corrupción y a metido preso a más de un político,1531638496154341378
"#MiCandidatoEs @petrogustavo lord Petrosky el cambio que necesita colombia, llevamos décadas en Polombia",1531669340147355648
"@AlmaGom72970689 Con el ingeniero tenemos la esperanza de elecciones que en cuatro años cambiamos... Pero con Petro sabemos cuándo comienza, pero no sabemos cuándo termina.  #MiCandidatoEs Rodolfo Hernández",1531717548022108161
"#MiCandidatoEs El de las propuestas innovadoras, el del cambio del odio por amor, el que empodera a la mujer, el que protege el agua y los paramos,",1531757494091014144
"creo que hubo #FraudeElectoral Pero la verdad que falta de seriedad por parte de los representantes del pacto historico, regar el rumor como si se tratara de un reality",1531903570047643648
Como se puede probar que hay #FraudeElectoral?  Es posible un reconteo y que @petrogustavo sea presidente?  Así me dolería menos los resultados de las elecciones 😞,1531908639115694080
Ganamos en primera y lo vamos a demostrar! Hoy han aparecido más de 1 millón de votos a favor del cambio! #FraudeElectoral #DespiertaColombia,1531972903163641856
La única via para que no sea #FraudeElectoral es que gane el Zurdo Camuflado de Demócrata!!,1531975493184020480
"@petrogustavo Petro por favor no te desgastes más con ese patán, mejor haz el reclamo en la registraduria, se sabe que ganamos en primera vuelta!!! #FraudeElectoral",1531988675143286788
"#FraudeElectoral Hay que reclamar los votos que se robaron en el preconteo y con el software. El Fraude Electoral es un hecho, no una ficción. Lo hicieron los que dicen Petro Nunca Será Presidente.",1532023417305718787
#FraudeElectoral O nos gobierna la inteligencia o a las patadas! Ojalá elijamos bien!,1532061146085474304
Pasó Petro de primero en primera pero los petristas siguen viéndolo como perdedor.  #FraudeElectoral,1532071216453799936
@lcvelez #VelezPregunteleAPetro porque no han expulsado a @piedadcordoba del pacto de la picota y los dólares que traía para quien eran?,1532138197345619970
#ElVerdaderoCambioEs que los desgraciados que administran La Plata dejen de robarla.,1531978600769015808
"#ElVerdaderoCambioEs Para empeorar:  PETRO- VENEZUELA. Para mejorar:  RODOLFO HERNÁNDEZ. OJO hay cambios malos y cambios buenos. Vota bien, vota: RODOLFO HERNÁNDEZ.",1531980775721140225
"@juanda158392211 Si, #ElVerdaderoCambioEs con Petro y Francia. Si, el problema es la ignorancia, que nos lleva a actuar como neanderthales No, no es el presidente que,  merecemos, de hecho, nos merecemos los dirigentes que tenemos, por qué los elegimos mal; pero, es el presidente que necesitamos.",1531997600546701320
"@lafm Petro es el político más tradicional y antiguo de Colombia y esta rodeado de lo peor de la clase política, en cambio Rodolfo si tiene independencia y si se rodea de buenos asesores y ministros independientes igual que él, es posible un buen gobierno  #ElVerdaderoCambioEs",1532029527899119618
#creoencolombiapor la gente de buen corazón q madrugamos a trabajar todos los días. #CreoEnColombiaPor el campesino q no se rinde y día a día laboran por un mejor futuro. #CreoEnColombiaPor algún político q no sea tan corrupto y ayude a salir el país adelante.@WRadioColombia,1531961570435162113
#CreoEnColombiaPor Gustavo petro es la alternativa más viable para todos los colombiano por su visión de país y sobretodo por su idea de transformación energética (hay que entrar en la energía nuclear) @JuanPabloCalvas,1531971908090183682
"#CreoEnColombiaPor que ningun político puede desconocer sus instituciones, la demagogia no se puede consumir la inteligencia de los ciudadanos.",1531986899665035266
Aparece una encuesta donde pierden y ya gritan fraude ??? y tan calladitos las elecciones pasadas cuando les apareció por arte de magia muchos votos. En fin la hipocresía. #Colombia el #Antipetrismo cada día más fuerte.,1532055250097561603
"#mesumoa votar por Petro , la señora Angelica con lo que hace, ha aprendido las mañas de chantajeo para tener contenta a su mujer, que horror",1532407230569582594
Imaginen el 19 de Junio las fotos de @MariaFdaCabal y @JERobledo votando por el mismo candidato..... Que triste ver a tan brillante Senador.  #MeSumoA,1532441041982345217
"#ColombiaNecesita un gobierno que apoye al colombiano, por eso la mayoria migra a otros paises con mejor calidad de vida. cientificos, deportistas, preparados se van de aca a cumplir sus sueños y crear progreso en otros paises.",1532329618690265088
Sí pillan que BOBOLFO da el salario es decir mete 3 para sacar 20 no nos dejemos meter los dedos a la boca.#ColombiaNecesita,1532335571896516608
"#ColombiaNecesita librar de asesores, estudios de los estudios, componendas, otros sí del contrato, sobre costos, maestros que no saben ni multiplicar, y dejar de pensar que el estado es el papa!",1532341971901206528
"#ColombiaNecesita  A @AngelicaLozanoC Evade las acusaciones sobre corrupción contra el Ingeniero, acusando a Petro de guevonadas menos relevantes, luego simula que se le cayó la llamada y cuelga. El @PartidoVerdeCoL va como por el mismo rumbo del Partido Liberal, a corto plazo.",1532352095868833798
#ColombiaNecesita un cambio sin corrupción y es con el único que conoce al país y al mundo ese es Pacto histórico,1532352882758012928
"#ColombiaNecesita que se deje a un lado el acoso que muchos están viviendo por expresar su intención de voto, con mensajes ofensivos y denigrantes.",1532354282963476485
"#ColombiaNecesita que @WRadioColombia No cierre los Micrófonos. Siempre que la gente expresa su indignación en el #, cobardemente cierran los micrófonos.  Realmente les importa un culo el futuro del país. ¡Se burlan de todos!  Decepción y Tristeza, por mi pueblo manipulado.",1532367096834887681
#triviaculturizando Test de personalidad múltiple asociado a megalomanía.  #ColombiaNecesita,1532368748656599042
"#ColombiaNecesita un presidente estadista, que conozca el país, con propuestas claras y sobre todo que no sea vulgar.",1532379398313238528
"#ColombiaNecesita #MeSumoA Como no vamos a estar polarizados, si este país es de los más desiguales del mundo. En español: aquí hay gente con muchísima plata, y otros que tienen nada. Y en el medio están los electores del profe de @sergio_fajardo, lucrándose de un lado u otro.",1532428856879108097
"@ghitis ¡Que porquería! Todos esos lagartos 🐊 dizque buscando el cambio y son los mismos con las mismas, para continuar desfalcando nuestro país….Necesitamos urgente a #RodolfoPresidente2022",1532169002046443521
"@MafeCarrascal Precisamente por lo que indica es que #PetroNuncaSeráPresidente porque el futuro de Colombia no puede quedar en manos del victimario, que por décadas ha buscado nuestra destrucción.  #RodolfoPresidente2022 porque lejos de la SocialBacanería, si es el verdadero Cambio para el país",1532341243748962309
"Insultos, agravios, mentiras, lo mismo de siempre por parte de la izquierda, llevan toda su vida intentando destruir la democracia  11 mm dijimos NO el 29 y el 19 seremos más de 12 mm   #RodolfoPresidente2022",1532367556081762305
#UnaPreguntaParaPetroFM por que ir a RCN (Radio Cadena Nazi) a escuchar una caterba de periodismo lame suelas que no aportan nada??? A ESA GENTE SE LE DEBE TRATAR COMO LO QUE SON!!,1532318762942218240
